Unnamed: 0,SeriousDlqin2yrs,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,NumberOfTimes90DaysLate,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome,NumberOfDependents
635,0,38,0,0.210029,0,0,2432.0,0.0
636,0,56,0,0.104643,0,0,4500.0,1.0
637,0,52,2,0.496313,0,0,9763.0,0.0
638,0,71,0,0.563162,0,0,2833.0,0.0
639,0,64,0,0.1504,0,0,13370.0,0.0
640,0,65,0,0.238254,0,0,3000.0,1.0
641,1,32,0,0.27606,0,0,6110.0,2.0
642,0,42,0,0.242605,0,0,9533.0,0.0
643,1,46,2,0.122293,1,1,3000.0,0.0
644,0,54,0,0.222253,0,0,11000.0,0.0
645,0,50,2,0.238866,0,0,5500.0,1.0
646,1,43,0,0.19678,0,0,10000.0,0.0
647,0,65,0,1996.5,0,0,1.0,0.0
648,0,34,0,0.401247,0,0,8500.0,0.0
649,0,57,0,0.440569,0,0,4500.0,0.0
650,0,43,0,0.423453,0,0,4800.0,1.0
652,0,37,3,0.347938,0,0,4290.0,0.0
653,0,27,0,0.205224,0,0,1875.0,1.0
654,1,41,1,0.329169,0,2,1600.0,2.0
655,1,37,1,0.914642,0,0,4650.0,3.0
656,0,72,0,1.452987,0,0,4200.0,0.0
659,0,45,1,0.200874,0,0,6635.0,2.0
660,1,67,0,0.446259,0,0,6000.0,1.0
661,0,44,0,0.295735,0,0,9166.0,2.0
662,1,52,2,0.27997,0,0,2685.0,3.0
664,1,78,1,0.563146,0,0,3000.0,0.0
665,0,65,0,0.11237,0,1,10500.0,1.0
666,1,35,1,0.356215,0,0,3000.0,0.0
667,0,32,0,0.195894,0,0,11250.0,0.0
668,0,47,1,0.09824,1,0,4600.0,1.0
669,0,48,0,0.280083,0,0,8700.0,0.0
670,1,51,1,0.608785,0,1,8787.0,2.0
671,0,25,0,0.307482,0,0,1095.0,0.0
672,0,59,0,0.14707,0,0,17834.0,0.0
674,1,50,3,0.694834,0,0,5845.0,2.0
675,0,55,0,0.009221,0,0,9000.0,0.0
676,0,44,1,0.465482,1,0,6300.0,2.0
677,0,24,0,0.086517,0,0,3166.0,0.0
678,0,73,0,0.006246,0,0,1600.0,0.0
679,0,63,0,0.275326,0,0,1993.0,0.0
680,0,63,0,0.348984,0,0,5217.0,0.0
681,0,72,0,0.085248,0,0,4961.0,0.0
683,0,44,0,0.187591,0,0,11700.0,0.0
684,0,58,0,0.039223,0,0,5200.0,0.0
685,1,24,1,0.227775,0,1,1900.0,0.0
686,1,57,0,0.473481,0,0,10595.0,1.0
689,0,65,0,0.210914,0,0,11800.0,0.0
690,1,31,0,0.417152,0,0,1200.0,0.0
692,0,45,0,0.723182,0,0,7000.0,0.0
693,0,65,0,0.094364,0,0,4630.0,1.0
695,0,44,0,0.110263,0,0,11000.0,0.0
696,0,69,0,12.543714,0,0,1200.0,1.0
698,1,33,2,0.500333,2,0,4500.0,3.0
699,0,61,0,0.884278,0,0,1710.0,0.0
700,1,53,0,0.810506,0,0,7366.0,2.0
702,0,46,0,3966.0,0,0,0.0,2.0
703,0,41,0,0.191085,0,0,7200.0,0.0
704,0,56,0,0.257873,0,0,5556.0,0.0
705,0,38,1,0.070796,0,0,20000.0,1.0
706,1,47,0,0.009561,0,1,2300.0,0.0
708,0,32,0,0.0,0,0,3200.0,0.0
710,0,54,0,0.13453,0,0,6072.0,1.0
711,0,35,0,0.317105,0,0,3799.0,2.0
712,1,33,4,0.14201,2,0,5900.0,0.0
713,1,38,1,0.096029,1,0,7528.0,4.0
714,0,58,0,0.404478,0,0,11834.0,0.0
715,1,48,0,0.407869,1,0,2083.0,3.0
716,1,48,2,0.406283,1,1,2800.0,0.0
717,0,39,0,0.450532,0,0,4416.0,1.0
719,1,45,0,0.540205,0,0,12000.0,0.0
720,0,30,0,0.529287,0,0,2833.0,0.0
722,1,71,2,0.950508,2,0,6000.0,0.0
723,1,81,0,0.37505,1,0,2500.0,0.0
724,1,44,0,0.540592,0,0,6860.0,0.0
725,1,42,1,0.622811,2,0,2340.0,1.0
726,0,36,0,0.413984,0,0,12084.0,4.0
727,1,56,3,0.392174,0,1,5800.0,0.0
728,0,53,0,0.584598,0,0,5336.0,0.0
729,0,52,0,0.311261,0,0,11250.0,0.0
730,0,77,0,0.054278,0,0,8916.0,0.0
732,0,70,0,0.452562,0,0,1970.0,0.0
734,1,58,0,0.13555,0,0,2736.0,0.0
736,0,28,1,0.200782,0,0,2300.0,1.0
737,1,54,1,1.26355,0,0,9261.0,0.0
739,1,55,1,1.3902,0,0,2244.0,1.0
740,0,59,0,0.344219,0,0,3000.0,0.0
741,0,33,0,0.200725,0,0,8000.0,2.0
742,1,63,0,0.739339,0,0,5416.0,0.0
743,0,54,0,0.491821,0,0,6540.0,2.0
744,0,39,0,0.407236,0,0,11000.0,3.0
745,0,56,0,0.16417,0,0,10080.0,1.0
746,0,57,0,0.614684,0,0,8675.0,0.0
747,1,34,1,0.241611,3,1,4916.0,0.0
748,1,42,0,0.0,0,2,4000.0,2.0
749,0,41,0,0.672634,0,0,4300.0,3.0
750,0,30,0,0.691235,0,0,4300.0,1.0
751,1,48,1,1.687516,0,1,3900.0,3.0
752,0,54,0,0.14426,0,0,10896.0,3.0
753,0,77,0,0.005332,0,0,6000.0,0.0
754,1,47,5,0.487992,0,1,3122.0,3.0
755,0,41,0,0.091144,5,0,4256.0,2.0
757,0,58,4,1.195652,0,0,2253.0,0.0
759,1,57,5,0.71487,7,1,12951.0,2.0
761,0,66,0,0.684864,0,0,2820.0,0.0
762,1,41,0,0.303195,0,0,4600.0,1.0
763,0,51,0,0.310302,0,0,7250.0,2.0
764,0,54,0,0.274545,0,0,3900.0,1.0
768,0,63,0,0.367139,0,0,2750.0,0.0
769,1,52,0,0.584523,0,0,6305.0,0.0
771,0,68,0,0.113146,0,0,22333.0,0.0
772,0,66,0,0.127245,0,0,3952.0,0.0
773,1,43,0,0.539717,0,1,8333.0,1.0
774,1,57,1,0.125969,0,0,4000.0,5.0
776,1,28,0,0.406601,0,0,3029.0,0.0
777,0,48,0,5483.0,0,0,0.0,0.0
778,0,28,0,0.580916,0,0,1309.0,0.0
779,0,63,0,0.229714,0,0,4300.0,0.0
780,0,72,0,0.14716,0,0,4083.0,2.0
781,0,54,0,0.093039,0,0,10500.0,0.0
782,0,63,0,0.662905,0,0,3455.0,0.0
783,1,53,1,0.193602,2,0,4813.0,1.0
784,0,35,0,0.869255,0,0,5330.0,0.0
785,0,66,0,1866.0,0,0,0.0,0.0
786,0,35,2,0.16705,0,0,5650.0,1.0
788,0,56,0,0.206717,0,0,4614.0,0.0
790,0,52,0,0.152402,0,0,2289.0,0.0
792,1,44,0,0.967537,0,2,1416.0,2.0
793,0,54,0,0.378802,0,0,12000.0,1.0
794,1,33,1,0.948347,3,5,4626.0,0.0
795,0,51,0,0.22294,0,0,5108.0,4.0
796,1,50,0,0.409026,0,0,3500.0,4.0
797,1,42,0,0.016559,1,0,8333.0,4.0
798,0,34,0,0.253082,0,0,1540.0,2.0
799,0,76,0,0.0,0,0,2000.0,0.0
800,0,51,0,0.258288,0,0,11099.0,2.0
803,0,47,0,0.242725,0,0,7250.0,2.0
804,1,53,0,1.493728,0,0,5500.0,0.0
805,1,28,0,0.2876,0,0,4015.0,0.0
808,0,49,1,0.314114,0,0,6000.0,3.0
809,0,84,1,0.009471,0,0,3272.0,0.0
810,1,28,0,0.41359,0,0,20500.0,1.0
811,0,46,0,0.247944,0,0,4254.0,0.0
814,0,66,0,0.620952,0,0,4600.0,0.0
815,1,59,3,0.775678,5,2,11166.0,0.0
817,0,56,0,0.589235,0,0,6000.0,1.0
818,1,67,1,0.371314,0,0,2000.0,0.0
819,0,69,0,0.327074,0,0,3833.0,1.0
820,0,64,0,0.749305,0,0,6118.0,0.0
821,0,47,0,0.314773,0,0,5800.0,2.0
822,1,40,0,0.123688,0,0,10000.0,0.0
823,1,34,1,0.591411,1,1,3166.0,2.0
824,0,68,0,0.204265,0,0,3000.0,0.0
825,0,38,0,1.129948,0,0,2500.0,2.0
826,0,52,0,0.566371,0,0,9800.0,3.0
827,0,26,0,0.193903,3,1,2000.0,0.0
828,0,44,0,0.25844,0,0,8500.0,0.0
829,0,42,0,0.294895,0,0,6130.0,3.0
830,0,66,0,0.246588,0,0,17583.0,1.0
832,0,78,0,0.221823,0,0,1667.0,0.0
833,0,62,3,0.192545,0,0,3084.0,0.0
834,0,28,0,0.058439,2,0,2600.0,2.0
835,0,38,0,0.41717,0,0,2480.0,1.0
837,0,35,0,0.678534,0,0,2892.0,2.0
839,1,56,0,1.522064,0,0,1336.0,0.0
840,0,39,0,0.401813,0,0,7500.0,0.0
841,0,29,0,0.077292,0,0,10000.0,0.0
842,1,33,1,0.208226,0,0,3500.0,4.0
843,0,40,0,0.735695,0,0,2935.0,1.0
844,0,41,0,0.730283,0,0,6250.0,0.0
845,0,61,0,0.463775,0,0,4333.0,0.0
846,0,53,0,0.322048,0,0,14000.0,2.0
847,0,68,0,0.376015,0,0,1600.0,0.0
848,1,40,6,0.659426,1,2,7733.0,2.0
849,0,38,0,0.0,0,0,5600.0,2.0
850,0,48,1,0.240532,0,0,5333.0,0.0
851,0,67,0,0.085983,0,0,5000.0,0.0
852,0,72,0,0.028486,0,0,2000.0,0.0
853,0,26,0,0.106541,0,0,3500.0,1.0
854,1,68,0,0.495975,0,0,1614.0,0.0
855,0,75,0,0.00933,0,0,3000.0,0.0
857,0,46,0,0.310552,0,0,7827.0,3.0
859,0,49,2,0.214197,0,2,9705.0,4.0
861,0,30,0,0.896349,0,0,3916.0,3.0
862,1,50,0,0.134455,0,0,8500.0,0.0
863,1,48,0,0.198374,0,0,7500.0,1.0
864,1,61,4,0.337797,1,0,5600.0,0.0
866,0,64,0,0.228626,0,0,6783.0,1.0
867,0,37,0,0.421435,0,0,1100.0,2.0
868,1,62,0,0.171957,0,0,4000.0,0.0
869,0,62,0,0.755074,0,0,4335.0,0.0
870,0,56,0,0.667111,0,0,5250.0,0.0
871,0,52,0,0.194384,0,0,8724.0,0.0
873,0,58,0,0.714205,0,0,8869.0,2.0
874,1,64,0,0.778148,0,0,4200.0,1.0
875,0,39,0,0.0,0,0,4174.0,0.0
876,0,60,0,0.001212,0,0,3299.0,0.0
877,0,63,1,0.408243,0,1,6380.0,0.0
878,0,60,0,0.220942,0,0,3819.0,0.0
879,0,42,0,0.306321,0,0,1850.0,2.0
880,0,40,0,0.014925,0,0,200.0,2.0
882,1,52,0,0.329283,1,0,3209.0,2.0
883,0,53,0,0.368358,0,0,5833.0,0.0
884,1,65,98,0.012215,98,98,1800.0,0.0
885,1,68,0,0.183967,3,0,5500.0,0.0
886,0,59,0,1.040107,0,0,5210.0,0.0
887,0,46,0,0.498826,0,0,11500.0,3.0
888,0,59,0,0.269033,0,0,12083.0,0.0
889,0,47,0,0.132889,0,0,2550.0,0.0
891,0,31,0,0.235159,0,0,4800.0,2.0
892,0,46,1,0.370802,0,0,12000.0,3.0
893,1,38,1,0.346777,0,0,2900.0,3.0
894,1,43,0,0.127344,0,1,20000.0,0.0
895,1,44,1,0.104742,2,1,5250.0,0.0
898,1,50,0,0.191391,1,1,1300.0,2.0
899,0,46,0,0.225605,0,0,6568.0,2.0
900,1,42,2,1.682057,7,1,1710.0,3.0
901,1,51,98,0.0,98,98,800.0,0.0
902,0,48,0,0.473305,0,0,5000.0,0.0
903,1,34,0,0.647028,0,0,1900.0,0.0
904,1,49,3,0.952642,6,2,4750.0,2.0
906,0,41,0,0.407917,0,0,4218.0,0.0
907,0,55,1,0.56932,0,0,4132.0,0.0
908,1,40,2,0.34428,0,0,11083.0,2.0
910,0,52,0,0.249821,0,0,5583.0,1.0
911,0,52,0,1.231449,0,0,2600.0,0.0
912,0,48,0,0.109189,0,0,2600.0,0.0
913,0,58,0,0.554013,0,0,3313.0,0.0
914,0,34,0,0.587365,0,0,2500.0,0.0
916,1,30,0,0.00564,0,1,7800.0,1.0
917,1,57,9,1.012706,0,0,1573.0,1.0
919,0,56,1,0.739066,0,0,4755.0,0.0
920,1,44,0,0.466583,3,0,1600.0,1.0
921,0,50,0,0.001926,0,0,5192.0,0.0
922,0,55,1,0.017403,0,0,3619.0,0.0
924,0,59,0,0.004615,0,0,9750.0,0.0
925,1,44,0,0.638909,0,0,7000.0,1.0
926,1,31,0,0.152089,0,0,2800.0,2.0
927,0,36,1,0.156091,2,0,3939.0,1.0
929,0,48,0,0.460908,0,0,9400.0,1.0
930,0,43,0,0.328208,0,0,2080.0,0.0
933,1,41,2,0.145356,0,0,2400.0,3.0
935,0,57,0,0.14197,0,0,21250.0,2.0
936,1,42,1,0.380872,0,0,7067.0,1.0
937,1,45,1,0.215389,0,0,20000.0,0.0
938,0,72,0,0.004998,0,0,3000.0,0.0
939,0,41,0,0.000444,0,0,4500.0,1.0
940,1,57,3,14969.0,1,2,0.0,3.0
941,0,27,0,0.152591,0,0,3125.0,3.0
942,0,72,0,0.131374,0,0,5000.0,1.0
943,0,52,0,0.146263,0,0,5578.0,1.0
945,0,68,0,0.016997,0,0,5000.0,0.0
947,0,53,0,0.299078,0,0,9000.0,2.0
948,0,69,0,0.188934,0,0,10500.0,0.0
949,0,72,0,0.069018,0,0,3259.0,0.0
950,0,67,0,0.011354,0,0,5900.0,0.0
951,0,58,0,0.193472,0,0,4625.0,0.0
952,1,52,4,0.923659,1,1,3300.0,2.0
953,0,25,0,0.151881,0,0,3640.0,0.0
954,1,40,1,0.211965,0,0,6000.0,0.0
957,1,64,0,1.00232,0,0,12066.0,0.0
958,1,34,4,0.02502,1,0,3756.0,1.0
959,0,44,0,0.715129,0,0,2200.0,0.0
962,0,36,0,0.48433,0,0,5200.0,1.0
963,1,58,0,0.023354,0,0,2140.0,0.0
964,1,31,4,0.854458,1,0,2500.0,2.0
965,1,26,1,0.130623,0,2,3000.0,2.0
966,0,86,0,0.014998,0,0,7000.0,0.0
967,1,56,0,0.080031,1,1,5147.0,0.0
968,1,34,1,0.13946,0,0,4330.0,0.0
970,0,87,0,0.0024,0,0,2916.0,0.0
971,0,63,0,0.012029,1,0,4488.0,0.0
973,0,29,0,0.125519,0,0,4333.0,0.0
974,0,49,0,0.420848,0,0,5400.0,2.0
975,0,26,0,0.107557,0,1,2500.0,0.0
976,0,53,1,0.105787,0,0,5822.0,1.0
977,0,63,0,0.77469,0,0,5396.0,0.0
978,1,38,0,0.084112,0,0,4600.0,0.0
979,1,41,0,0.38456,0,0,8276.0,3.0
980,0,65,0,0.337016,0,0,10500.0,0.0
981,0,50,0,0.175364,0,0,42083.0,2.0
984,0,42,0,0.012107,0,0,825.0,0.0
985,0,65,0,0.304119,0,0,1140.0,1.0
987,1,59,98,0.0,98,98,2180.0,0.0
988,1,27,0,0.265306,0,0,2400.0,0.0
991,1,41,2,0.68565,0,0,3985.0,2.0
992,0,59,0,2244.0,0,0,0.0,0.0
993,1,61,1,0.411303,1,2,3945.0,0.0
994,1,49,5,0.943098,1,1,4990.0,3.0
995,1,43,1,0.075413,0,0,7332.0,0.0
996,1,52,2,0.550931,0,1,8000.0,0.0
997,0,36,0,0.170745,0,0,7273.0,2.0
998,0,67,0,0.529256,0,0,6801.0,3.0
999,0,34,0,0.433184,0,0,13873.0,5.0
1000,1,35,0,0.098361,5,0,2500.0,2.0
1001,0,65,1,1.341915,0,0,4000.0,0.0
1002,1,46,0,0.60069,0,0,4056.0,2.0
1003,1,46,2,0.119018,1,0,10300.0,2.0
1004,1,37,0,0.436531,2,1,2709.0,1.0
1005,0,42,0,0.029384,0,0,4253.0,3.0
1006,1,61,1,0.373851,0,0,7288.0,0.0
1007,0,73,0,0.100838,0,0,13000.0,1.0
1008,0,24,0,0.0,0,0,820.0,0.0
1009,1,79,1,0.041698,0,0,6666.0,1.0
1010,0,54,0,0.310672,0,0,4000.0,2.0
1012,0,45,0,0.163449,0,0,13000.0,2.0
1013,0,68,3,0.524299,0,1,9053.0,0.0
1014,0,36,0,0.123983,0,0,2580.0,2.0
1015,0,57,1,1.0,0,0,2163.0,0.0
1016,0,59,1,0.445216,0,0,9500.0,0.0
1017,0,49,0,1.413549,0,0,5800.0,4.0
1018,0,71,0,0.466186,0,0,7629.0,0.0
1020,0,53,0,0.397825,0,0,8000.0,1.0
1022,0,30,0,0.103311,0,0,2264.0,1.0
1023,0,47,0,0.392313,0,0,10822.0,3.0
1024,1,33,0,0.390732,0,0,8350.0,1.0
1025,0,58,0,0.175565,0,0,5000.0,0.0
1026,1,45,0,0.554904,0,0,5800.0,0.0
1027,0,50,0,1.214732,0,0,800.0,0.0
1028,0,59,1,0.15189,0,0,16083.0,1.0
1029,0,27,1,0.207698,0,0,4000.0,3.0
1030,1,48,1,0.096651,2,0,6000.0,3.0
1031,1,39,2,0.525253,0,1,3167.0,0.0
1032,1,35,1,0.186027,0,0,4751.0,0.0
1033,0,56,0,0.389903,0,0,4000.0,2.0
1034,0,62,0,0.191627,0,0,4800.0,0.0
1035,1,29,0,0.101254,0,1,5500.0,3.0
1036,0,59,0,0.272659,0,0,9300.0,1.0
1037,0,41,0,0.566059,0,0,8166.0,3.0
1039,0,39,0,0.264184,0,0,4000.0,2.0
1041,0,40,0,0.182401,0,0,12000.0,1.0
1042,1,38,0,0.251992,0,0,6400.0,4.0
1043,0,88,0,0.003332,0,0,2400.0,0.0
1046,1,43,1,0.02646,0,1,9334.0,0.0
1047,0,38,0,0.532698,0,0,2201.0,0.0
1048,0,80,0,0.004333,0,0,6000.0,1.0
1049,0,32,3,0.907618,1,2,5000.0,2.0
1051,0,27,0,0.174614,0,0,5955.0,2.0
1052,1,34,1,0.136099,1,0,4988.0,2.0
1053,0,27,0,0.751634,1,0,764.0,0.0
1054,0,41,0,0.07015,0,0,5416.0,2.0
1055,0,50,0,0.025265,0,0,16900.0,0.0
1056,1,33,0,0.790949,3,0,2496.0,0.0
1058,0,54,0,0.382616,0,0,7500.0,0.0
1059,1,26,0,0.353943,1,1,2700.0,1.0
1060,0,63,0,0.603817,0,0,8750.0,1.0
1061,0,46,0,0.424181,0,0,4912.0,0.0
1062,1,48,0,0.751642,0,0,5177.0,0.0
1063,1,49,1,1.102436,0,0,1600.0,3.0
1064,0,56,0,0.064526,0,0,6229.0,1.0
1066,0,52,1,0.509705,0,0,8500.0,1.0
1067,0,45,0,0.24098,0,0,11058.0,2.0
1070,0,35,0,0.377276,0,0,2525.0,1.0
1071,1,40,0,0.103158,5,0,5224.0,1.0
1072,0,69,1,0.828369,0,0,4666.0,0.0
1073,1,56,2,0.322056,0,0,12000.0,0.0
1074,1,36,1,0.242413,0,0,2800.0,2.0
1075,0,39,0,0.401949,0,0,5950.0,0.0
1076,1,36,0,0.363159,0,0,3620.0,2.0
1077,1,45,1,0.15342,4,6,7397.0,1.0
1078,0,64,0,0.145585,0,0,10000.0,0.0
1079,0,60,0,0.249875,0,0,2000.0,0.0
1080,0,36,0,0.422933,0,0,5345.0,3.0
1081,0,61,0,0.73687,0,0,3750.0,1.0
1082,0,69,0,0.085948,0,0,11250.0,1.0
1083,0,73,0,0.793606,0,0,12887.0,0.0
1084,0,41,0,0.438569,0,0,3800.0,1.0
1085,0,46,0,0.465152,0,0,3916.0,0.0
1086,0,56,0,0.774648,0,0,2200.0,1.0
1088,0,40,0,0.622638,0,0,6033.0,2.0
1089,0,41,0,0.223593,0,0,9400.0,1.0
1090,0,86,1,0.265716,0,0,3785.0,0.0
1091,0,48,0,0.204464,0,0,42833.0,0.0
1092,1,54,1,0.226431,0,0,5833.0,1.0
1093,0,61,0,0.161855,0,0,8000.0,1.0
1095,0,42,0,0.320455,0,0,2458.0,0.0
1096,0,50,0,0.557349,0,0,7000.0,0.0
1097,1,67,0,0.675243,0,0,7500.0,0.0
1099,1,79,3,0.657151,0,0,20667.0,0.0
1100,1,43,0,0.108018,3,1,3915.0,0.0
1101,0,35,0,62.0,0,0,0.0,0.0
1102,0,29,0,0.47783,0,0,3833.0,0.0
1103,0,49,0,0.335833,0,0,6666.0,2.0
1104,1,65,0,0.0,0,0,11558.0,0.0
1105,1,53,0,0.344196,0,0,7916.0,2.0
1106,1,48,0,0.438125,2,0,4500.0,1.0
1107,0,57,0,0.137548,1,0,4950.0,2.0
1109,0,68,0,0.229466,0,0,5429.0,0.0
1110,1,58,0,0.031522,0,0,2759.0,0.0
1111,0,27,0,0.0,1,0,4604.0,1.0
1112,0,77,0,0.214703,0,0,12500.0,0.0
1114,0,29,0,10.0,0,0,0.0,0.0
1116,0,89,0,0.012199,0,0,10000.0,0.0
1117,1,64,0,0.007597,0,0,2500.0,0.0
1118,1,33,0,0.0,5,0,2912.0,0.0
1120,0,36,0,0.182604,0,0,5667.0,0.0
1121,0,23,0,0.007686,0,0,1300.0,0.0
1122,0,30,0,0.902832,0,0,1800.0,0.0
1123,1,33,1,0.371857,0,0,2266.0,0.0
1124,0,31,0,0.153772,0,0,2080.0,0.0
1125,1,45,0,0.161627,2,0,8333.0,2.0
1126,0,74,0,1.103021,0,0,4600.0,0.0
1127,0,67,0,0.00526,0,0,1900.0,0.0
1128,0,50,0,0.2506,0,0,3750.0,0.0
1129,0,82,0,0.009197,0,0,3261.0,0.0
1130,1,50,0,0.187762,0,0,5000.0,1.0
1131,0,65,1,0.780858,0,0,3750.0,0.0
1132,1,46,0,1.349174,0,0,4965.0,2.0
1133,1,52,1,0.533241,2,1,2165.0,1.0
1134,1,58,0,0.355266,0,0,4756.0,2.0
1135,1,36,0,0.464959,0,1,2653.0,1.0
1136,0,41,0,0.160013,0,0,2980.0,2.0
1137,0,55,0,0.134059,0,0,3214.0,0.0
1139,0,56,0,0.617481,0,0,6200.0,1.0
1140,0,45,0,0.302718,0,0,3200.0,2.0
1141,0,51,0,0.556389,0,0,3200.0,1.0
1143,1,63,0,0.691319,0,0,6300.0,1.0
1147,0,76,0,0.255441,0,0,7488.0,0.0
1148,0,33,0,0.073693,0,0,10000.0,0.0
1149,0,53,0,0.084143,0,0,5145.0,0.0
1150,1,79,0,0.005168,1,0,10834.0,0.0
1151,0,43,1,0.573606,0,0,6167.0,2.0
1152,0,53,0,0.153368,0,0,4824.0,0.0
1154,1,80,0,1.715939,0,0,1900.0,1.0
1155,0,35,0,0.182007,0,0,2400.0,0.0
1156,0,53,0,0.021698,0,0,10000.0,1.0
1157,1,35,1,0.107934,1,0,3881.0,1.0
1158,1,49,0,0.0,1,0,3937.0,2.0
1159,0,62,0,1.696655,0,0,2600.0,0.0
1160,1,54,0,0.37842,0,0,10416.0,2.0
1161,0,53,0,0.351153,0,0,17564.0,0.0
1163,0,45,0,0.341184,0,0,9000.0,3.0
1164,0,46,0,0.425439,0,0,5290.0,4.0
1166,0,31,0,0.921532,0,0,2140.0,0.0
1168,0,58,0,0.246922,0,0,16000.0,0.0
1169,1,64,1,0.546892,0,0,1833.0,0.0
1170,0,39,0,0.570511,0,0,3424.0,3.0
1172,0,37,0,0.181385,0,0,2728.0,0.0
1173,0,48,0,0.690368,0,0,9000.0,2.0
1174,0,45,0,0.514254,0,0,6243.0,0.0
1175,0,79,0,0.001071,0,0,4666.0,1.0
1176,1,39,0,0.24642,1,1,7750.0,2.0
1178,0,43,0,0.350123,0,0,5300.0,1.0
1180,1,46,0,0.49457,0,0,5800.0,2.0
1182,0,53,0,0.287625,0,0,7328.0,0.0
1186,1,52,1,0.551741,1,0,6000.0,0.0
1187,0,53,0,0.310742,0,0,14075.0,1.0
1188,1,63,0,0.539054,0,0,4800.0,0.0
1189,0,44,2,0.177403,0,0,17541.0,0.0
1190,0,45,0,0.878512,0,0,10000.0,2.0
1191,0,62,0,0.271797,0,0,6250.0,0.0
1192,0,47,0,0.395887,0,0,8946.0,2.0
1193,0,35,0,0.691816,0,0,3750.0,0.0
1194,0,46,0,0.3,0,0,8019.0,1.0
1195,1,38,2,0.704863,0,0,1500.0,3.0
1197,1,73,1,0.671875,0,1,1727.0,0.0
1198,0,43,0,0.898504,0,0,6216.0,2.0
1200,0,38,0,2822.0,0,0,0.0,4.0
1201,0,48,1,0.389854,0,0,9500.0,1.0
1204,0,77,0,0.083783,0,0,5000.0,1.0
1205,1,33,3,0.118051,0,0,4658.0,2.0
1208,0,65,0,0.404926,0,0,2029.0,1.0
1209,0,66,0,1079.5,0,0,1.0,0.0
1211,0,69,0,0.229207,0,0,9750.0,0.0
1212,1,43,4,0.695603,1,4,14076.0,1.0
1213,0,41,0,0.965975,0,0,3614.0,0.0
1214,1,59,1,0.085413,0,0,2083.0,0.0
1215,0,33,0,0.421162,0,0,10083.0,2.0
1216,0,63,0,0.361857,0,0,13333.0,0.0
1217,0,47,1,0.87956,0,0,2000.0,0.0
1218,0,63,0,0.75986,0,0,5704.0,0.0
1219,0,48,0,1.111358,0,0,3600.0,0.0
1221,1,51,2,0.533717,0,0,8333.0,3.0
1222,1,26,4,0.107894,0,6,2900.0,0.0
1223,0,47,0,0.560087,0,0,3211.0,2.0
1224,1,49,0,0.79003,0,0,3309.0,2.0
1227,1,28,3,0.805543,2,0,2200.0,1.0
1228,1,30,0,0.050886,1,0,2200.0,0.0
1229,1,27,1,0.124948,0,0,2400.0,1.0
1230,0,35,0,0.207273,0,0,1924.0,1.0
1231,0,51,1,0.619483,0,0,7000.0,1.0
1232,0,78,0,0.202874,0,0,10227.0,0.0
1233,1,49,2,0.044829,5,0,9881.0,0.0
1234,0,63,1,0.489927,0,0,6700.0,0.0
1235,1,46,1,0.358429,0,0,7052.0,2.0
1237,0,51,0,0.412198,0,0,8000.0,2.0
1238,0,50,0,0.589717,0,0,3928.0,0.0
1239,1,30,98,0.0,98,98,2200.0,0.0
1240,0,50,1,0.229824,0,0,7000.0,3.0
1242,0,58,0,0.106942,0,0,10500.0,0.0
1243,0,63,0,0.497995,0,0,2742.0,0.0
1245,0,48,0,0.20558,0,0,16416.0,2.0
1246,0,50,0,0.78813,0,0,6267.0,1.0
1247,1,37,6,0.074714,1,0,12500.0,1.0
1249,1,32,0,0.003745,2,0,3203.0,1.0
1250,0,35,0,0.483919,0,0,6000.0,0.0
1251,0,56,0,0.24769,0,0,7250.0,0.0
1252,1,38,0,0.008509,0,0,5405.0,0.0
1254,0,39,0,0.261178,0,0,1833.0,0.0
1255,0,40,1,0.618069,0,0,3065.0,0.0
1256,1,49,0,1.424132,0,1,1640.0,2.0
1257,1,36,0,0.347178,0,0,8787.0,2.0
1258,0,54,0,0.241436,0,0,16989.0,1.0
1259,0,49,0,0.627249,0,0,3500.0,3.0
1260,0,58,0,0.0,0,0,2500.0,0.0
1261,1,26,0,0.205897,3,0,2000.0,0.0
1263,0,59,0,0.268472,0,0,5575.0,2.0
1264,0,59,0,0.434367,0,0,7000.0,0.0
1265,0,34,0,0.053684,0,0,4600.0,0.0
1266,0,27,0,0.307216,0,0,1454.0,1.0
1267,0,45,0,0.280843,0,0,5600.0,2.0
1268,0,63,0,0.852215,0,0,7334.0,0.0
1269,1,41,0,0.46884,0,0,7300.0,3.0
1270,0,87,0,0.107071,0,0,5500.0,0.0
1271,0,56,0,0.088546,0,0,3500.0,3.0
1272,0,76,0,0.16075,0,0,6083.0,0.0
1273,0,47,0,0.380809,0,0,4303.0,0.0
1274,0,62,0,0.101309,0,0,4658.0,1.0
1275,1,38,0,0.618575,0,0,7859.0,3.0
1276,0,67,0,0.456913,0,0,30333.0,0.0
1277,0,36,0,0.591225,0,0,3600.0,3.0
1278,1,42,3,0.322568,1,0,2600.0,1.0
1281,0,38,0,3.36741,0,0,1300.0,2.0
1282,0,65,0,0.243037,0,0,4200.0,0.0
1283,0,41,0,0.317614,0,0,6000.0,1.0
1284,1,42,0,0.295541,0,0,5000.0,3.0
1285,0,66,0,0.135696,0,0,6123.0,0.0
